task_id,work_id,start_time,end_time,music,finished,interruptions,noise,meetings,breaks,progress
6177.0,3295216615.0,1541317698405.0,1541317698429.0,0.0,0.0,4.0,0.0,6.0,4.0,0.7560035127913719
6178.0,3329067311.0,1541317699193.0,1541317699453.0,0.0,0.0,6.0,0.0,2.0,5.0,0.7990961190707664
6179.0,2810549788.0,1541317698536.0,1541317698195.0,0.0,0.0,2.0,0.0,1.0,8.0,0.61847962001277
6180.0,2520860231.0,1541317699227.0,1541317699185.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0
6181.0,430752155.0,1541317698139.0,1541317698167.0,0.0,0.0,4.0,0.0,0.0,6.0,0.6164799899227287
6182.0,1608280843.0,1541317698586.0,1541317698529.0,0.0,0.0,7.0,0.6167988913005297,0.0,6.0,0.7943346442857528
6183.0,1316934146.0,1541317699161.0,1541317700132.0,0.0,0.0,8.0,0.0,2.0,2.0,0.6952218129154102
6184.0,3018401441.0,1541317699146.0,1541317699434.0,0.0,0.0,0.0,0.0,6.0,2.0,0.31800243972372716
6185.0,1345217835.0,1541317698608.0,1541317698874.0,0.0,0.0,3.0,0.7073943665272066,0.0,10.0,0.31827475852883924
6186.0,2570151441.0,1541317698421.0,1541317698999.0,1.0,0.0,1.0,0.0,2.0,1.0,0.8786224610246129
6187.0,475533758.0,1541317698904.0,1541317699143.0,0.0,0.0,6.0,0.6927373065444485,2.0,9.0,0.4145683829792058
6188.0,1692746680.0,1541317699781.0,1541317699932.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0
6189.0,45017337.0,1541317698841.0,1541317699895.0,1.0,0.0,7.0,0.15485276223937733,3.0,7.0,0.8293879644509068
6190.0,719036136.0,1541317698493.0,1541317698518.0,0.0,0.0,2.0,0.4958840604555502,5.0,10.0,0.6503935451334488
6191.0,2345373541.0,1541317699032.0,1541317699399.0,1.0,0.0,4.0,0.0,6.0,3.0,0.7629893575042798
6192.0,4141825297.0,1541317698068.0,1541317698964.0,1.0,0.0,1.0,0.19109955121597527,0.0,5.0,0.341344576566308
6193.0,232731254.0,1541317699263.0,1541317700117.0,0.0,0.0,3.0,0.0,5.0,14.0,0.5787225290662911
6194.0,1101413892.0,1541317699588.0,1541317699894.0,0.0,0.0,1.0,0.0,4.0,12.0,0.9131452969484388
6195.0,2153547928.0,1541317698532.0,1541317698876.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7106700755139299
6196.0,2250027601.0,1541317698889.0,1541317699243.0,0.0,0.0,7.0,0.0,0.0,2.0,0.6931250668249734
6197.0,2938656725.0,1541317698852.0,1541317698972.0,1.0,0.0,1.0,0.2450882774008974,5.0,0.0,0.2908480111172522
6198.0,1407582802.0,1541317698931.0,1541317699842.0,0.0,0.0,4.0,0.6014405886493923,1.0,13.0,0.8692684072196128
6199.0,2679901844.0,1541317699548.0,1541317699783.0,0.0,0.0,2.0,0.20793323703276123,0.0,11.0,0.4667124325248719
6200.0,1638550051.0,1541317698073.0,1541317698662.0,0.0,0.0,0.0,0.36223021543711986,2.0,6.0,0.8387033298024216
6201.0,2837661444.0,1541317699018.0,1541317699761.0,0.0,0.0,1.0,0.24553605372839055,3.0,12.0,0.7035258464910648
6202.0,2852369906.0,1541317698708.0,1541317698848.0,0.0,0.0,6.0,0.42756436183604474,5.0,13.0,0.63142775164534
6203.0,3093742108.0,1541317698410.0,1541317698608.0,1.0,0.0,3.0,0.2735216451387559,0.0,4.0,0.4573329696103081
6204.0,594612297.0,1541317698626.0,1541317699254.0,0.0,0.0,1.0,0.0,1.0,7.0,0.49560950295640427
6205.0,3151507794.0,1541317698825.0,1541317699724.0,0.0,0.0,5.0,0.8521041754090363,2.0,3.0,0.7663137778053686
6206.0,3472062757.0,1541317699020.0,1541317699364.0,1.0,0.0,6.0,0.0,2.0,1.0,1.0
6207.0,1714624690.0,1541317699228.0,1541317699867.0,1.0,0.0,1.0,0.0,6.0,2.0,0.49781484717109536
6208.0,3839554667.0,1541317698740.0,1541317699370.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5735197922592222
6209.0,1207844484.0,1541317698969.0,1541317699043.0,0.0,0.0,2.0,0.09017615626173557,1.0,7.0,0.5918458808209205
6210.0,1384320044.0,1541317698616.0,1541317699335.0,0.0,0.0,0.0,0.6838728739110675,1.0,3.0,0.4420642686883032
6211.0,2037944638.0,1541317698852.0,1541317699819.0,1.0,0.0,6.0,0.0,2.0,1.0,0.6550254869831196
6212.0,3689666512.0,1541317698585.0,1541317698796.0,0.0,0.0,4.0,0.08073434768695614,4.0,8.0,0.6176841208484949
6213.0,3644762759.0,1541317698635.0,1541317699090.0,0.0,0.0,0.0,0.4195457046634703,3.0,8.0,0.8670520371442842
6214.0,2441353729.0,1541317698578.0,1541317698733.0,0.0,0.0,0.0,0.7053363101401428,1.0,4.0,0.7777369025320282
6215.0,97475759.0,1541317699110.0,1541317699479.0,1.0,0.0,0.0,0.0,3.0,4.0,0.6824773759112287
6216.0,3155930477.0,1541317698597.0,1541317698951.0,0.0,0.0,1.0,0.0,5.0,15.0,0.374516782123463
6217.0,553376135.0,1541317698797.0,1541317699439.0,0.0,0.0,6.0,0.2521627397762199,1.0,0.0,0.7061582896711729
6218.0,921714421.0,1541317698773.0,1541317699538.0,1.0,0.0,2.0,0.0,6.0,18.0,0.5022819522179705
6219.0,3165419814.0,1541317698635.0,1541317699563.0,0.0,0.0,7.0,0.1308913938422672,0.0,4.0,0.49434242408957496
6220.0,3971619408.0,1541317698531.0,1541317699950.0,0.0,0.0,6.0,0.058679677068776775,0.0,4.0,1.0
6221.0,2837121638.0,1541317698529.0,1541317699426.0,1.0,0.0,2.0,0.2425830009119383,2.0,6.0,0.9865376267843968
6222.0,540839227.0,1541317698527.0,1541317699306.0,0.0,0.0,3.0,0.2643464334489031,0.0,7.0,1.0
6223.0,16679928.0,1541317698367.0,1541317698950.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0
6224.0,3035676353.0,1541317698609.0,1541317699083.0,0.0,0.0,5.0,0.08056414860629901,4.0,3.0,0.396314154589108
6225.0,2047969565.0,1541317698609.0,1541317698937.0,1.0,0.0,7.0,0.6544033027812217,2.0,11.0,0.5666184331514031
6226.0,2011671346.0,1541317698991.0,1541317699638.0,0.0,0.0,1.0,0.132029670832967,0.0,18.0,0.7741625242080021
6227.0,3534035389.0,1541317698989.0,1541317699853.0,0.0,0.0,6.0,0.36040376807107377,1.0,5.0,0.6511133976878356
6228.0,97609443.0,1541317699158.0,1541317699610.0,1.0,0.0,1.0,0.0,2.0,14.0,1.0
6229.0,1701129506.0,1541317700142.0,1541317700941.0,0.0,0.0,5.0,0.10951407273962492,1.0,6.0,0.5317430029503776
6230.0,393948775.0,1541317698826.0,1541317699006.0,0.0,0.0,5.0,0.018962618947745133,2.0,6.0,0.3491362556298674
6231.0,4133402750.0,1541317698670.0,1541317699411.0,0.0,0.0,8.0,0.2232423420647178,3.0,3.0,0.8102036404324826
6232.0,1910252185.0,1541317698352.0,1541317699470.0,0.0,0.0,4.0,0.49068103833319854,2.0,6.0,0.6709926904972038
6233.0,1435357732.0,1541317698714.0,1541317698682.0,0.0,0.0,5.0,0.46542285321800114,1.0,6.0,0.6248861893806387
6234.0,2569051990.0,1541317699099.0,1541317699924.0,1.0,0.0,3.0,0.3179155069994904,3.0,8.0,0.6103422831982552
6235.0,3353403970.0,1541317698485.0,1541317698898.0,0.0,0.0,3.0,0.1994728510434464,1.0,8.0,0.9060959919993953
6236.0,4109388542.0,1541317698752.0,1541317699355.0,1.0,0.0,1.0,0.0,5.0,7.0,0.9686861709901209
6237.0,481486122.0,1541317699074.0,1541317700361.0,1.0,0.0,0.0,0.620410881532795,1.0,4.0,1.0
6238.0,1822500511.0,1541317699216.0,1541317698844.0,0.0,0.0,3.0,0.0,1.0,8.0,0.29284927996485577
6239.0,116019158.0,1541317698969.0,1541317699608.0,0.0,0.0,2.0,0.761373234249278,1.0,0.0,0.8182186744633779
6240.0,120347595.0,1541317698479.0,1541317698645.0,1.0,0.0,1.0,0.07491898424974233,4.0,5.0,0.7374370348750848
6241.0,992440535.0,1541317699372.0,1541317699269.0,0.0,0.0,6.0,0.24689847407984178,5.0,4.0,1.0
6242.0,3185657056.0,1541317698426.0,1541317699420.0,0.0,0.0,0.0,0.1264266185956278,2.0,0.0,0.7153389909419153
6243.0,64304318.0,1541317699008.0,1541317700506.0,1.0,0.0,1.0,0.0,3.0,5.0,0.6198528845920755
6244.0,1966815712.0,1541317698529.0,1541317699033.0,0.0,0.0,8.0,0.09302508277441204,0.0,11.0,0.6029752753418374
6245.0,3528803736.0,1541317698605.0,1541317699005.0,0.0,0.0,13.0,0.15286158030572683,4.0,4.0,0.5751751422149077
6246.0,4050096575.0,1541317698827.0,1541317698941.0,1.0,0.0,4.0,0.5270973486569448,3.0,9.0,0.43672988464399265
6247.0,711516143.0,1541317699286.0,1541317699353.0,0.0,0.0,6.0,0.0,0.0,16.0,0.4728573476526804
6248.0,2181911202.0,1541317699254.0,1541317699992.0,0.0,0.0,0.0,0.3701885958312735,0.0,11.0,0.6875926533186776
6249.0,507500718.0,1541317698612.0,1541317698401.0,1.0,0.0,9.0,0.6470343249838408,3.0,6.0,0.9276126432801274
6250.0,2290554963.0,1541317698283.0,1541317698488.0,0.0,0.0,7.0,0.0,1.0,1.0,0.8989858664768634
6251.0,2502737446.0,1541317698518.0,1541317699440.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0
6252.0,491730132.0,1541317698518.0,1541317699590.0,0.0,0.0,5.0,0.0,0.0,4.0,0.8592148854324867
6253.0,1197395157.0,1541317698921.0,1541317699997.0,1.0,0.0,0.0,0.04651564461322787,7.0,8.0,0.5387219819754194
6254.0,305807068.0,1541317699329.0,1541317699876.0,0.0,0.0,5.0,0.0,1.0,2.0,0.2708166621763328
6255.0,1676547123.0,1541317698549.0,1541317698881.0,1.0,0.0,5.0,0.7512515368709066,1.0,8.0,0.7767755353604744
6256.0,566800462.0,1541317698351.0,1541317699516.0,0.0,0.0,0.0,0.6696198302508295,0.0,9.0,0.5594232269373406
6257.0,888866193.0,1541317699231.0,1541317699195.0,1.0,0.0,4.0,0.3666280251213727,4.0,3.0,0.6352145073876606
6258.0,2028265620.0,1541317699247.0,1541317699993.0,0.0,0.0,5.0,0.38744276823767243,0.0,11.0,0.3118027304553501
6259.0,587201692.0,1541317699309.0,1541317699731.0,0.0,0.0,5.0,0.0,2.0,1.0,0.7264821618323694
6260.0,2565784061.0,1541317698629.0,1541317698346.0,0.0,0.0,8.0,0.1158707902471244,2.0,13.0,0.9041668683592323
6261.0,4157334692.0,1541317698421.0,1541317698544.0,0.0,0.0,5.0,0.0,3.0,3.0,0.6888370291456035
6262.0,2999296376.0,1541317699179.0,1541317698884.0,1.0,0.0,5.0,0.12260385080277511,1.0,0.0,0.3694339981543987
6263.0,1865694403.0,1541317698483.0,1541317699665.0,0.0,0.0,7.0,0.9013627573482187,1.0,4.0,0.7897330945114547
6264.0,423476345.0,1541317699078.0,1541317699742.0,0.0,0.0,1.0,0.0,0.0,10.0,0.7228224891015085
6265.0,400529581.0,1541317698789.0,1541317699049.0,1.0,0.0,2.0,0.0,3.0,7.0,0.682997469643139
6266.0,2952062653.0,1541317698932.0,1541317699114.0,0.0,0.0,7.0,0.04781044264219576,0.0,1.0,1.0
6267.0,4071547959.0,1541317699492.0,1541317700199.0,1.0,0.0,4.0,0.7464419010448923,0.0,2.0,0.7200607266317998
6268.0,3914689316.0,1541317698940.0,1541317699374.0,0.0,0.0,3.0,0.0,1.0,1.0,0.5636069021966883
6269.0,3808247980.0,1541317698457.0,1541317699030.0,0.0,0.0,4.0,0.8337412912770182,2.0,0.0,0.6410013349958035
6270.0,1021501515.0,1541317698784.0,1541317699584.0,0.0,0.0,2.0,0.0,5.0,5.0,0.5263687195171683
6271.0,3853158941.0,1541317698838.0,1541317699938.0,0.0,0.0,2.0,0.0,3.0,3.0,0.45430312514409754
6272.0,1085895507.0,1541317698571.0,1541317699262.0,0.0,0.0,5.0,0.0,0.0,5.0,0.9174539618348085
6273.0,1529612030.0,1541317698536.0,1541317698453.0,1.0,0.0,8.0,0.6257618970497988,2.0,1.0,0.9849521553353404
6274.0,1471296032.0,1541317698539.0,1541317698892.0,0.0,0.0,0.0,0.15816153583478376,0.0,3.0,0.6653961512048058
6275.0,1057331134.0,1541317698900.0,1541317699159.0,1.0,0.0,1.0,0.0,3.0,5.0,0.8947480798863867
6276.0,2554804233.0,1541317698427.0,1541317699241.0,0.0,0.0,3.0,0.3507455186800521,1.0,0.0,0.5322291275696949
6277.0,283095523.0,1541317698682.0,1541317699431.0,1.0,0.0,0.0,0.17429542451697194,4.0,0.0,0.6378123041668882
6278.0,2391001841.0,1541317699224.0,1541317699192.0,0.0,0.0,6.0,0.0,7.0,0.0,0.6862292620531828
6279.0,4259574805.0,1541317699025.0,1541317699734.0,0.0,0.0,6.0,0.0,6.0,13.0,1.0
6280.0,2762013032.0,1541317699232.0,1541317699427.0,0.0,0.0,3.0,0.28125359553318396,0.0,9.0,0.669546683822499
6281.0,1861307186.0,1541317698596.0,1541317699374.0,1.0,0.0,1.0,0.18247662608524312,4.0,16.0,0.5409841686775692
6282.0,1783682512.0,1541317698693.0,1541317698753.0,0.0,0.0,6.0,0.0,1.0,4.0,0.673825375031866
6283.0,1145486401.0,1541317698825.0,1541317699706.0,0.0,0.0,1.0,0.22398376857650817,1.0,3.0,0.36043456341517
6284.0,1477948550.0,1541317698368.0,1541317698130.0,0.0,0.0,7.0,0.1602974885033454,1.0,2.0,0.44989556789328344
6285.0,3214031371.0,1541317698530.0,1541317698926.0,1.0,0.0,6.0,0.0,0.0,2.0,0.6765753963565643
6286.0,1881084823.0,1541317699058.0,1541317699729.0,0.0,0.0,7.0,0.716331295086086,3.0,6.0,0.7274891943991738
6287.0,1421751159.0,1541317698860.0,1541317699011.0,0.0,0.0,1.0,0.7847032894865025,1.0,1.0,0.6298928293289235
6288.0,4146184624.0,1541317698752.0,1541317699231.0,0.0,0.0,2.0,0.0,7.0,11.0,0.9381627361491848
6289.0,2362270390.0,1541317698734.0,1541317699343.0,0.0,0.0,3.0,0.6573806121436835,0.0,0.0,1.0
6290.0,1710501272.0,1541317698547.0,1541317699609.0,0.0,0.0,4.0,0.0,1.0,10.0,0.6479986076695202
6291.0,2614678530.0,1541317698846.0,1541317698719.0,0.0,0.0,5.0,0.14963260853359492,1.0,1.0,0.8831430601653061
6292.0,3601363006.0,1541317698703.0,1541317700115.0,0.0,0.0,2.0,0.2663999430077361,0.0,6.0,0.8216329475884074
6293.0,3194385903.0,1541317698821.0,1541317699310.0,1.0,0.0,0.0,0.71602317738262,1.0,8.0,0.6581822988637882
6294.0,2762087529.0,1541317698985.0,1541317699349.0,0.0,0.0,1.0,0.0,4.0,16.0,0.6052376116708987
6295.0,76383671.0,1541317698856.0,1541317698723.0,1.0,0.0,6.0,0.0,4.0,6.0,0.6022965058314906
6296.0,2628497657.0,1541317698508.0,1541317698535.0,1.0,0.0,1.0,0.0,3.0,7.0,0.7574525125250324
6297.0,1861266735.0,1541317698965.0,1541317699152.0,1.0,0.0,0.0,0.0,1.0,5.0,0.8799085691404516
6298.0,3744957341.0,1541317698014.0,1541317699279.0,0.0,0.0,9.0,0.5738331631196053,1.0,0.0,0.7959521241437644
6299.0,3925362748.0,1541317698500.0,1541317698754.0,1.0,0.0,1.0,0.0,3.0,1.0,0.6389817040675267
6300.0,622841332.0,1541317698419.0,1541317698789.0,0.0,0.0,5.0,0.5593650116849034,1.0,10.0,0.7582572249642591
6301.0,3359364359.0,1541317698732.0,1541317699050.0,0.0,0.0,2.0,0.5317714948898119,3.0,4.0,0.5301186722010125
6302.0,2584862245.0,1541317698887.0,1541317699259.0,0.0,0.0,5.0,0.0,0.0,7.0,0.7095932060537379
6303.0,1054350742.0,1541317699369.0,1541317700020.0,0.0,0.0,4.0,0.547314629192396,1.0,13.0,0.7926029283047713
6304.0,985400400.0,1541317699024.0,1541317699751.0,0.0,0.0,3.0,0.0,1.0,1.0,0.5640444445230349
6305.0,3615897111.0,1541317698817.0,1541317699346.0,0.0,0.0,0.0,0.0,2.0,6.0,0.520253342161841
6306.0,1344978003.0,1541317697688.0,1541317697995.0,0.0,0.0,3.0,0.0,0.0,4.0,0.7604434858172998
6307.0,2911385795.0,1541317699619.0,1541317699720.0,0.0,0.0,3.0,0.0,3.0,3.0,0.5796885995960802
6308.0,2219403178.0,1541317697949.0,1541317698763.0,1.0,0.0,0.0,0.3445082517700533,4.0,5.0,0.9506692780293666
6309.0,2231749434.0,1541317698993.0,1541317699385.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0
6310.0,594780200.0,1541317699504.0,1541317699566.0,1.0,0.0,3.0,0.5111522455477547,2.0,12.0,0.8749816393210456
6311.0,1569283881.0,1541317699177.0,1541317699356.0,0.0,0.0,7.0,0.007341002205818431,3.0,11.0,0.7634210035969538
6312.0,578290846.0,1541317699050.0,1541317698578.0,0.0,0.0,8.0,0.3112878562689262,1.0,7.0,0.7557575073845777
6313.0,2859225755.0,1541317698549.0,1541317698788.0,1.0,0.0,1.0,0.0,2.0,6.0,0.7459211506463133
6314.0,566050464.0,1541317699673.0,1541317700502.0,0.0,0.0,0.0,0.409967621285905,0.0,7.0,0.4546105469999888
6315.0,3819282975.0,1541317698641.0,1541317698974.0,1.0,0.0,3.0,0.2138507877121627,1.0,9.0,0.8902257999321889
6316.0,451606502.0,1541317698536.0,1541317699206.0,1.0,0.0,2.0,0.0,0.0,9.0,0.5852573541720654
6317.0,2001771860.0,1541317698509.0,1541317699010.0,0.0,0.0,3.0,0.42521248451568205,1.0,6.0,0.757402349960097
6318.0,151368098.0,1541317699072.0,1541317699774.0,0.0,0.0,4.0,0.0,2.0,4.0,0.7230576352561519
6319.0,353493373.0,1541317698887.0,1541317699261.0,0.0,0.0,4.0,0.03395966563764728,2.0,7.0,0.5606837798660818
6320.0,3782228604.0,1541317698621.0,1541317699640.0,0.0,0.0,0.0,0.22900622607611645,5.0,11.0,0.8466514159759296
6321.0,440038963.0,1541317697627.0,1541317697289.0,0.0,0.0,5.0,0.0,7.0,11.0,0.919855047663606
6322.0,3710183738.0,1541317698919.0,1541317699626.0,0.0,0.0,1.0,0.0,2.0,1.0,0.8800433646590455
6323.0,3802453214.0,1541317698593.0,1541317699173.0,1.0,0.0,3.0,0.0,9.0,0.0,0.8488949180867692
6324.0,787457279.0,1541317699053.0,1541317699140.0,0.0,0.0,3.0,0.27888902948619904,3.0,0.0,0.48516512442764526
6325.0,3218934730.0,1541317698773.0,1541317698812.0,0.0,0.0,4.0,0.0,3.0,6.0,0.49729047243094837
6326.0,2979508590.0,1541317698968.0,1541317698962.0,0.0,0.0,1.0,0.0,1.0,9.0,0.36853778072382104
6327.0,3281596380.0,1541317698939.0,1541317699474.0,0.0,0.0,4.0,0.7226260611539275,1.0,0.0,0.47068142213483294
6328.0,2402033862.0,1541317698858.0,1541317699278.0,1.0,0.0,7.0,0.5971821768176399,0.0,1.0,0.6525446540918753
6329.0,2148671239.0,1541317698775.0,1541317699388.0,0.0,0.0,4.0,0.0,0.0,3.0,0.7450634510994945
6330.0,967427131.0,1541317698627.0,1541317698968.0,0.0,0.0,2.0,0.09412545745833029,1.0,1.0,0.6323412642499868
6331.0,296282930.0,1541317698489.0,1541317698222.0,0.0,0.0,1.0,0.6724891830862444,6.0,4.0,0.5461674678835533
6332.0,2232380096.0,1541317698617.0,1541317698748.0,0.0,0.0,4.0,0.0,2.0,3.0,0.8866836313849239
6333.0,3604750938.0,1541317699370.0,1541317699976.0,0.0,0.0,5.0,0.0,4.0,5.0,0.6956030880887005
6334.0,652647357.0,1541317699217.0,1541317699896.0,0.0,0.0,4.0,0.4280887068679107,2.0,9.0,0.5662837673292574
6335.0,1043291778.0,1541317699590.0,1541317699969.0,0.0,0.0,6.0,0.7902011739508166,3.0,3.0,0.5149696920690365
6336.0,1036413093.0,1541317699283.0,1541317699985.0,0.0,0.0,1.0,0.8284578466632121,2.0,8.0,0.5110555474277714
6337.0,3891046533.0,1541317698761.0,1541317698997.0,0.0,0.0,5.0,0.0,6.0,14.0,0.5324985118651193
6338.0,3934343642.0,1541317698351.0,1541317698902.0,0.0,0.0,5.0,0.7052988140548999,2.0,4.0,0.601018589409091
6339.0,3793806214.0,1541317698599.0,1541317698810.0,0.0,0.0,1.0,0.0,3.0,0.0,0.894871881055972
6340.0,4052070505.0,1541317699891.0,1541317700072.0,0.0,0.0,3.0,0.0,6.0,5.0,0.8859308423648242
6341.0,1303005069.0,1541317698744.0,1541317699207.0,1.0,0.0,3.0,0.39352277615000275,0.0,8.0,0.5148326793778883
6342.0,1658232685.0,1541317698802.0,1541317699965.0,0.0,0.0,2.0,0.2721762912955187,0.0,4.0,0.5794882923769424
6343.0,1518491490.0,1541317698081.0,1541317699011.0,0.0,0.0,5.0,0.0,5.0,1.0,0.5914863425754655
6344.0,3747129463.0,1541317698701.0,1541317699083.0,0.0,0.0,5.0,0.768839658412256,7.0,1.0,0.8796764027149043
6345.0,3105723462.0,1541317699284.0,1541317699795.0,0.0,0.0,0.0,0.14121131341063667,1.0,5.0,0.517794831414883
6346.0,3682625212.0,1541317698189.0,1541317698981.0,0.0,0.0,1.0,0.10469048513614493,7.0,7.0,0.6841489846772458
6347.0,3330796918.0,1541317699069.0,1541317699247.0,0.0,0.0,0.0,0.1419016601654538,4.0,14.0,0.44069017602874777
6348.0,1106795849.0,1541317699078.0,1541317699656.0,0.0,0.0,3.0,0.12325471345871278,3.0,4.0,0.6224687271180926
6349.0,233603503.0,1541317698746.0,1541317699916.0,0.0,0.0,3.0,0.8677523444772665,2.0,12.0,0.8652545810626517
6350.0,3587773921.0,1541317699160.0,1541317699502.0,0.0,0.0,4.0,0.8114108708940437,0.0,3.0,0.7854986753976753
6351.0,499011771.0,1541317698441.0,1541317699379.0,0.0,0.0,0.0,0.7329731820333308,3.0,6.0,0.9352057346129093
6352.0,3882430024.0,1541317699098.0,1541317699215.0,0.0,0.0,3.0,0.0,7.0,3.0,0.4669678808908601
6353.0,2190635178.0,1541317698454.0,1541317698660.0,0.0,0.0,3.0,0.0,3.0,8.0,0.5489943677823951
6354.0,3968497680.0,1541317698956.0,1541317700233.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6852517605545594
6355.0,1114579792.0,1541317698526.0,1541317698687.0,0.0,0.0,4.0,0.21347895425336127,1.0,14.0,0.7275193722349543
6356.0,4143353720.0,1541317698948.0,1541317699871.0,1.0,0.0,7.0,0.42652816558511386,4.0,4.0,0.7236728543416235
6357.0,2008747791.0,1541317698970.0,1541317699109.0,1.0,0.0,3.0,0.23069598533516825,1.0,15.0,0.41095318989056323
6358.0,2201506431.0,1541317699343.0,1541317699687.0,0.0,0.0,5.0,0.3104937864211976,0.0,1.0,0.5662086462329954
6359.0,925910669.0,1541317698519.0,1541317698928.0,0.0,0.0,4.0,0.0,4.0,1.0,0.7451909220756967
6360.0,4045289356.0,1541317698011.0,1541317698011.0,1.0,0.0,0.0,0.39512414336009716,2.0,8.0,0.5998298147022157
6361.0,815015294.0,1541317698344.0,1541317697900.0,0.0,0.0,3.0,0.7273808128372073,0.0,8.0,0.4130017427622327
6362.0,3739562661.0,1541317699253.0,1541317699914.0,0.0,0.0,2.0,1.0,1.0,0.0,0.6078119711479597
6363.0,2565387136.0,1541317697311.0,1541317698397.0,1.0,0.0,2.0,0.3711648617978681,0.0,1.0,0.8236663490108765
6364.0,4265958441.0,1541317698712.0,1541317698916.0,0.0,0.0,0.0,0.0,1.0,6.0,0.5417465822923189
6365.0,1365994203.0,1541317699108.0,1541317698928.0,1.0,0.0,6.0,0.3394186970435467,0.0,15.0,0.4238255381925054
6366.0,408627982.0,1541317698470.0,1541317699625.0,0.0,0.0,2.0,0.2618656341373152,0.0,5.0,0.8080548650230969
6367.0,1906404030.0,1541317698333.0,1541317698457.0,0.0,0.0,0.0,0.0,3.0,8.0,0.6814389783990962
6368.0,1582232535.0,1541317699427.0,1541317699817.0,0.0,0.0,5.0,0.0,1.0,3.0,0.6754446550109783
6369.0,3183224906.0,1541317699299.0,1541317699897.0,1.0,0.0,3.0,0.0,1.0,10.0,0.6139991576614878
6370.0,742085797.0,1541317698191.0,1541317698849.0,0.0,0.0,5.0,0.12671601527098778,7.0,5.0,0.8357062186169621
6371.0,1265107098.0,1541317698085.0,1541317698212.0,0.0,0.0,0.0,0.5882687262797593,0.0,6.0,0.9293391847506618
6372.0,2328677730.0,1541317699054.0,1541317698943.0,0.0,0.0,3.0,0.0,3.0,0.0,0.8046908476704476
6373.0,3831575889.0,1541317698999.0,1541317699652.0,1.0,0.0,6.0,0.28874112086882,4.0,6.0,0.16868947284462776
6374.0,4041144653.0,1541317699053.0,1541317699931.0,0.0,0.0,0.0,0.4773490827282737,1.0,2.0,0.7954743074801915
6375.0,2766725086.0,1541317699319.0,1541317699657.0,0.0,0.0,0.0,0.8889915235872751,8.0,11.0,0.6445877227452395
6376.0,3167443081.0,1541317699426.0,1541317700464.0,0.0,0.0,2.0,0.0,0.0,1.0,0.8149906928376766
6377.0,2796775995.0,1541317699699.0,1541317700512.0,1.0,0.0,2.0,0.3072223911070726,1.0,8.0,0.8899523155539083
6378.0,1135707267.0,1541317699334.0,1541317699134.0,0.0,0.0,0.0,0.27970612999558714,1.0,4.0,0.645013624547348
6379.0,2744488581.0,1541317698807.0,1541317698931.0,0.0,0.0,7.0,0.5695990178974419,4.0,5.0,0.8800458871164114
6380.0,1900342572.0,1541317699334.0,1541317699558.0,0.0,0.0,6.0,0.057487192701889296,1.0,3.0,0.7945004426597962
6381.0,1769604754.0,1541317699317.0,1541317699652.0,1.0,0.0,4.0,0.0,0.0,7.0,0.9901398763832108
6382.0,139607959.0,1541317698541.0,1541317699589.0,1.0,0.0,4.0,0.690475901216968,2.0,13.0,0.6535634758211166
6383.0,2629945512.0,1541317698658.0,1541317699065.0,1.0,0.0,1.0,0.11917558025551139,0.0,6.0,0.5646274684202806
6384.0,4059399488.0,1541317699558.0,1541317700579.0,1.0,0.0,5.0,0.4676349094806861,4.0,11.0,0.8141285643552675
6385.0,2379958180.0,1541317698982.0,1541317699531.0,0.0,0.0,4.0,0.828909296666939,4.0,8.0,0.6083194692767225
6386.0,1524065382.0,1541317699532.0,1541317699839.0,0.0,0.0,1.0,0.3866785688953087,3.0,0.0,0.5817486426215034
6387.0,1722522555.0,1541317698707.0,1541317699374.0,0.0,0.0,2.0,0.0,3.0,15.0,0.6679974840890548
6388.0,786552585.0,1541317698393.0,1541317698860.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6389.0,1069944891.0,1541317699064.0,1541317699001.0,0.0,0.0,5.0,0.0,1.0,9.0,0.31739275017531376
6390.0,179868470.0,1541317697962.0,1541317698437.0,0.0,0.0,0.0,0.4278877981663951,1.0,13.0,0.6623937134814101
6391.0,3778633246.0,1541317698934.0,1541317699762.0,1.0,0.0,1.0,0.05700428632170758,1.0,2.0,0.5346444491837103
6392.0,988318799.0,1541317699322.0,1541317699685.0,0.0,0.0,0.0,0.8659218115356592,3.0,9.0,0.43402946274738097
6393.0,2446459593.0,1541317698705.0,1541317699716.0,0.0,0.0,4.0,0.0,3.0,4.0,0.9183377951375903
6394.0,132711772.0,1541317699053.0,1541317699819.0,0.0,0.0,4.0,0.5467415256095322,1.0,19.0,0.8799184152897581
6395.0,1636273807.0,1541317698421.0,1541317698619.0,0.0,0.0,7.0,1.0,1.0,1.0,0.6474392262095772
6396.0,73695967.0,1541317699309.0,1541317699615.0,0.0,0.0,0.0,0.1845371801671199,4.0,2.0,0.7610495767846878
