work_id,start_time,end_time,music,num_interruptions,workspace_volume,num_meetings,num_breaks,progress
1266.0,1541302553764.0,1541302554637.0,1.0,3.0,0.17516119989847634,2.0,13.0,0.8537788169344165
1267.0,1541302553808.0,1541302554502.0,0.0,5.0,0.2981420210036255,1.0,2.0,0.6670022615579253
1268.0,1541302553508.0,1541302553075.0,0.0,5.0,0.0,1.0,5.0,0.9644236848667611
1269.0,1541302553796.0,1541302554363.0,0.0,1.0,0.0,1.0,3.0,0.5344771155226848
1270.0,1541302553856.0,1541302553861.0,0.0,8.0,0.0,5.0,6.0,0.5620660594083894
1271.0,1541302553543.0,1541302554054.0,0.0,0.0,0.31615892070593554,1.0,8.0,0.759223768019629
1272.0,1541302553789.0,1541302553439.0,0.0,5.0,0.0,0.0,5.0,0.4416563299964501
1273.0,1541302553301.0,1541302553841.0,0.0,1.0,0.22268615548178977,3.0,3.0,1.0
1274.0,1541302553606.0,1541302553523.0,0.0,4.0,0.35292103433548894,4.0,12.0,0.7954716580419162
1275.0,1541302553878.0,1541302554059.0,0.0,0.0,0.0,0.0,1.0,1.0
1276.0,1541302553506.0,1541302554400.0,1.0,6.0,0.0,2.0,6.0,0.6532849575304422
1277.0,1541302553521.0,1541302554178.0,0.0,1.0,0.13295368976196395,4.0,5.0,0.4937482139350146
1278.0,1541302553612.0,1541302553985.0,0.0,3.0,0.0,4.0,1.0,0.3034033409630903
1279.0,1541302553948.0,1541302554451.0,0.0,8.0,0.3686648652811989,4.0,2.0,0.8865788361735093
1280.0,1541302553756.0,1541302555139.0,0.0,1.0,0.2360802969064899,6.0,9.0,0.49148024484717767
1281.0,1541302554175.0,1541302554802.0,1.0,4.0,0.40132036085406875,1.0,1.0,0.42672590779192326
1282.0,1541302553941.0,1541302553992.0,0.0,3.0,0.14635662471165034,3.0,4.0,0.4783034700109339
1283.0,1541302552886.0,1541302553276.0,0.0,2.0,0.0,2.0,5.0,0.28158521145614834
1284.0,1541302553730.0,1541302554369.0,0.0,3.0,0.09758366337102593,4.0,3.0,0.3446476026699098
1285.0,1541302553864.0,1541302554113.0,0.0,1.0,0.0,1.0,10.0,0.9195043202221342
1286.0,1541302553146.0,1541302553624.0,0.0,0.0,0.04064801053024943,4.0,12.0,0.5866901718363156
1287.0,1541302553185.0,1541302553514.0,1.0,7.0,0.07648697557521762,0.0,12.0,0.6862666272459989
1288.0,1541302553425.0,1541302554043.0,0.0,2.0,0.6690850828496403,4.0,10.0,0.7831625577160376
1289.0,1541302553596.0,1541302554408.0,0.0,8.0,0.8490906086236082,0.0,12.0,0.9631743424643038
1290.0,1541302554006.0,1541302554307.0,1.0,2.0,0.0,6.0,3.0,0.8226127696582286
1291.0,1541302554080.0,1541302554629.0,0.0,1.0,0.0,3.0,8.0,0.8329370397381275
1292.0,1541302553915.0,1541302554878.0,0.0,7.0,0.0,4.0,9.0,0.6145673518850444
1293.0,1541302553409.0,1541302553126.0,1.0,3.0,0.580662633198491,2.0,4.0,0.6958073912816481
1294.0,1541302554758.0,1541302555581.0,0.0,7.0,0.0,3.0,7.0,0.5175688466802819
1295.0,1541302553570.0,1541302553942.0,0.0,2.0,0.23130416094702802,1.0,8.0,0.866238809829426
1296.0,1541302553585.0,1541302554421.0,1.0,1.0,0.07465371122609743,2.0,8.0,0.9368703014239914
1297.0,1541302553291.0,1541302553594.0,0.0,2.0,1.0,2.0,13.0,0.7118157529067916
1298.0,1541302553434.0,1541302554131.0,0.0,0.0,0.0,0.0,8.0,0.4074477170074617
1299.0,1541302553294.0,1541302553865.0,0.0,2.0,0.0,0.0,7.0,0.9388063853685714
1300.0,1541302553692.0,1541302553919.0,0.0,1.0,0.0,9.0,2.0,0.790485835274263
1301.0,1541302553863.0,1541302554129.0,0.0,0.0,0.5654297419841653,1.0,1.0,0.6695218725217488
1302.0,1541302553447.0,1541302553772.0,1.0,1.0,0.0,2.0,12.0,0.736520613324852
1303.0,1541302554255.0,1541302554586.0,0.0,1.0,0.030792366730919785,2.0,5.0,1.0
1304.0,1541302554066.0,1541302554785.0,0.0,5.0,0.0,2.0,10.0,1.0
1305.0,1541302554203.0,1541302554394.0,0.0,2.0,0.0,1.0,6.0,0.7179944939428049
1306.0,1541302554001.0,1541302554270.0,1.0,2.0,0.5453640469459355,4.0,1.0,0.5937841958969148
1307.0,1541302554032.0,1541302554701.0,1.0,4.0,0.0,3.0,5.0,0.4303997538274428
1308.0,1541302553708.0,1541302554144.0,0.0,6.0,1.0,5.0,7.0,1.0
1309.0,1541302553440.0,1541302553975.0,0.0,0.0,0.17849316201303786,2.0,8.0,0.7172897663675661
1310.0,1541302553605.0,1541302554298.0,0.0,7.0,0.0,3.0,2.0,0.6235588288916288
1311.0,1541302554269.0,1541302554294.0,0.0,2.0,0.0,4.0,1.0,0.7935770611105166
1312.0,1541302554214.0,1541302555105.0,0.0,3.0,0.26578925474726917,3.0,14.0,0.9082480246949362
1313.0,1541302553119.0,1541302554396.0,1.0,3.0,0.01114282301324769,1.0,12.0,0.8847696790111528
1314.0,1541302553605.0,1541302554384.0,0.0,3.0,0.9142834460538638,0.0,9.0,0.7799521829638945
1315.0,1541302553571.0,1541302553950.0,1.0,2.0,0.5570717631360154,1.0,3.0,0.9425091213088191
1316.0,1541302553506.0,1541302554395.0,1.0,6.0,0.5343170878959381,5.0,10.0,0.5476392490395104
1317.0,1541302553633.0,1541302554858.0,1.0,2.0,0.0,1.0,7.0,0.8857446082767527
1318.0,1541302553382.0,1541302554221.0,0.0,1.0,0.32112390730581253,4.0,2.0,0.47762171264207287
1319.0,1541302553808.0,1541302554211.0,0.0,4.0,0.0,1.0,8.0,0.33893827711072505
1320.0,1541302553325.0,1541302553849.0,0.0,3.0,0.6873107586106831,4.0,4.0,0.6839440127794458
1321.0,1541302553485.0,1541302553951.0,0.0,2.0,0.42453904839748835,3.0,4.0,0.6732440106420851
1322.0,1541302553469.0,1541302554589.0,1.0,4.0,0.44175432981617546,0.0,13.0,0.6881237406590192
1323.0,1541302553033.0,1541302552949.0,0.0,1.0,0.3404589218726731,0.0,14.0,1.0
1324.0,1541302553766.0,1541302554822.0,0.0,0.0,0.0,3.0,4.0,1.0
1325.0,1541302553184.0,1541302553711.0,1.0,3.0,0.0039281223975254215,1.0,6.0,0.8138438979920538
1326.0,1541302554014.0,1541302554068.0,0.0,0.0,0.1792985039088717,3.0,5.0,0.6840929095799402
1327.0,1541302554097.0,1541302554139.0,0.0,6.0,0.17195243312990197,2.0,6.0,0.977958928941647
1328.0,1541302553308.0,1541302553283.0,1.0,2.0,0.11967052253972493,7.0,9.0,0.5597796378806394
1329.0,1541302553949.0,1541302554822.0,0.0,6.0,0.0,1.0,4.0,0.42375346693661514
1330.0,1541302553629.0,1541302554088.0,0.0,2.0,0.0,4.0,0.0,0.3821351731915741
1331.0,1541302554259.0,1541302555177.0,0.0,8.0,0.0,2.0,5.0,0.9216746067761672
1332.0,1541302554288.0,1541302554710.0,0.0,1.0,0.0,2.0,1.0,1.0
1333.0,1541302554681.0,1541302555301.0,0.0,5.0,0.0,0.0,9.0,0.7685989282220993
1334.0,1541302553226.0,1541302553842.0,0.0,1.0,0.0,1.0,6.0,0.6556820985877495
1335.0,1541302553418.0,1541302554601.0,0.0,3.0,0.02253188422339779,1.0,4.0,0.8150403858040061
1336.0,1541302554417.0,1541302555411.0,1.0,6.0,0.0,0.0,1.0,0.7111215231839023
1337.0,1541302553562.0,1541302554127.0,0.0,1.0,0.0,2.0,15.0,0.5920622369531723
1338.0,1541302553652.0,1541302554353.0,1.0,6.0,0.0,1.0,15.0,1.0
1339.0,1541302553069.0,1541302553821.0,1.0,4.0,0.538148021990765,0.0,5.0,0.69520505059663
1340.0,1541302553420.0,1541302553279.0,0.0,2.0,0.9317714140057353,7.0,3.0,0.9890170501383679
1341.0,1541302553645.0,1541302554414.0,1.0,1.0,0.5898774049151994,2.0,10.0,0.9253671786215857
1342.0,1541302554103.0,1541302554377.0,1.0,1.0,0.0,6.0,5.0,1.0
1343.0,1541302553664.0,1541302554137.0,1.0,2.0,0.0,1.0,9.0,0.9887646389326108
1344.0,1541302553011.0,1541302553444.0,0.0,0.0,0.9609951342165013,1.0,0.0,0.972605904566582
1345.0,1541302554266.0,1541302554311.0,1.0,1.0,0.2971715278681277,1.0,6.0,0.6071691272548836
1346.0,1541302554512.0,1541302554043.0,0.0,2.0,0.642506317813164,3.0,0.0,0.6594387122402555
1347.0,1541302553676.0,1541302554616.0,1.0,1.0,0.0,3.0,2.0,0.8161889544118734
1348.0,1541302553624.0,1541302553605.0,0.0,3.0,0.0,3.0,13.0,0.8370937333257293
1349.0,1541302553231.0,1541302554044.0,0.0,1.0,0.0,1.0,2.0,0.8910194574570519
1350.0,1541302553607.0,1541302553341.0,0.0,1.0,1.0,1.0,1.0,0.582375529064435
1351.0,1541302553314.0,1541302553838.0,0.0,9.0,0.042484307643478644,4.0,5.0,0.8980923490365161
1352.0,1541302554983.0,1541302555857.0,1.0,2.0,0.4488557245962185,1.0,5.0,0.7109952356846023
1353.0,1541302554039.0,1541302554860.0,0.0,3.0,0.3572572833792601,3.0,4.0,0.29261811447727815
1354.0,1541302554265.0,1541302555502.0,0.0,8.0,0.3853651202407278,0.0,8.0,0.8135954915138391
1355.0,1541302554027.0,1541302555128.0,0.0,3.0,0.03652823732443926,0.0,16.0,0.801601232787366
1356.0,1541302553073.0,1541302553424.0,1.0,6.0,0.0,0.0,10.0,0.8727291617976218
1357.0,1541302553744.0,1541302554260.0,0.0,0.0,0.0,1.0,3.0,1.0
1358.0,1541302553346.0,1541302554793.0,1.0,1.0,0.0,0.0,0.0,0.5959785285280059
1359.0,1541302553895.0,1541302554156.0,1.0,1.0,0.07411668655066234,4.0,0.0,0.7288116127458691
1360.0,1541302554178.0,1541302554624.0,0.0,5.0,0.0,1.0,6.0,0.6873160925709094
1361.0,1541302554317.0,1541302554362.0,1.0,5.0,0.0,3.0,1.0,0.7836891103485422
1362.0,1541302553755.0,1541302554174.0,0.0,1.0,0.0,4.0,9.0,1.0
1363.0,1541302552983.0,1541302553580.0,1.0,4.0,1.0,1.0,4.0,0.9351318492441691
1364.0,1541302554309.0,1541302554796.0,0.0,3.0,0.5827986243845068,3.0,8.0,0.8972237177671221
1365.0,1541302553446.0,1541302554404.0,0.0,2.0,0.0,1.0,5.0,0.3643578295049634
1366.0,1541302553411.0,1541302554268.0,0.0,3.0,0.0,2.0,11.0,0.8263362311758962
1367.0,1541302553628.0,1541302554673.0,0.0,0.0,0.9134608327391901,0.0,6.0,0.7139142050923392
1368.0,1541302553668.0,1541302554396.0,0.0,5.0,0.0,1.0,5.0,0.6822368782596614
1369.0,1541302554183.0,1541302555078.0,0.0,4.0,0.6204612124184211,0.0,7.0,0.6859915228975295
1370.0,1541302553712.0,1541302554102.0,1.0,5.0,0.0,1.0,4.0,0.9440649163180392
1371.0,1541302553801.0,1541302554480.0,0.0,1.0,0.0,7.0,14.0,0.7498565796983592
1372.0,1541302553591.0,1541302553540.0,0.0,0.0,0.0,0.0,4.0,0.7085230490939203
1373.0,1541302554144.0,1541302554347.0,0.0,1.0,0.01670835828036034,0.0,6.0,0.6660523604853757
1374.0,1541302554104.0,1541302555155.0,0.0,5.0,0.37111250627649406,1.0,11.0,0.661263338557022
1375.0,1541302554467.0,1541302554942.0,0.0,8.0,0.0,4.0,2.0,0.16689958630337454
1376.0,1541302554476.0,1541302554500.0,0.0,1.0,0.0,2.0,3.0,0.44479245494009734
1377.0,1541302552917.0,1541302553763.0,0.0,7.0,0.5131249013739417,5.0,7.0,0.9613356689710997
1378.0,1541302553553.0,1541302554000.0,1.0,1.0,0.1210222833976663,3.0,4.0,0.4634742702873048
1379.0,1541302553268.0,1541302554195.0,0.0,5.0,1.0,1.0,1.0,0.7864791625424978
1380.0,1541302554460.0,1541302554312.0,0.0,5.0,0.0,3.0,2.0,0.6900445763704689
1381.0,1541302553716.0,1541302553876.0,1.0,11.0,0.20674716410944677,3.0,10.0,0.7089954511235542
1382.0,1541302553635.0,1541302554573.0,0.0,1.0,0.0,4.0,1.0,0.9843731695462847
1383.0,1541302553119.0,1541302553809.0,1.0,7.0,0.7170465843506781,6.0,2.0,0.6916992864221038
1384.0,1541302553463.0,1541302553113.0,0.0,1.0,0.17347826758666784,0.0,0.0,0.6989336927677613
1385.0,1541302553977.0,1541302554642.0,0.0,1.0,0.16374720865897208,7.0,11.0,0.3965392088039219
1386.0,1541302553378.0,1541302553582.0,0.0,2.0,0.20041293061016624,0.0,9.0,0.9116079901379481
1387.0,1541302554039.0,1541302554774.0,1.0,0.0,0.05698141523226842,4.0,5.0,0.9963029609699559
1388.0,1541302553344.0,1541302554239.0,1.0,5.0,0.32899981924621463,5.0,9.0,1.0
1389.0,1541302553601.0,1541302554326.0,1.0,3.0,0.027044069082357097,1.0,2.0,0.8254048087704433
1390.0,1541302553509.0,1541302554406.0,1.0,5.0,0.0,2.0,2.0,0.41176985854077025
1391.0,1541302553994.0,1541302554645.0,0.0,8.0,0.0,0.0,14.0,0.7463184371725173
1392.0,1541302553739.0,1541302553740.0,1.0,6.0,0.298832145882844,8.0,11.0,0.3226816616005343
1393.0,1541302554005.0,1541302554492.0,0.0,5.0,0.21193054865278754,0.0,13.0,0.3560783961830671
1394.0,1541302553927.0,1541302554593.0,1.0,0.0,0.23379193577850688,6.0,4.0,0.7241151841072256
1395.0,1541302553632.0,1541302553457.0,1.0,7.0,0.7046506009998555,6.0,8.0,0.7051876994338975
1396.0,1541302553746.0,1541302554347.0,0.0,3.0,0.05801134623945577,5.0,3.0,0.7470953384827421
1397.0,1541302554214.0,1541302555732.0,0.0,1.0,0.0,2.0,8.0,0.8545733294688487
1398.0,1541302553018.0,1541302553927.0,1.0,2.0,0.34579389807065414,1.0,4.0,1.0
1399.0,1541302553582.0,1541302554346.0,0.0,0.0,0.20577660861589947,0.0,3.0,0.7817813410248617
1400.0,1541302554260.0,1541302555149.0,1.0,3.0,0.06506681557648303,0.0,18.0,0.5403025179968126
1401.0,1541302554117.0,1541302554329.0,0.0,4.0,0.17257177364413867,1.0,13.0,0.861125831845733
1402.0,1541302553534.0,1541302553578.0,0.0,0.0,0.34669048154605997,3.0,5.0,0.8438887103899897
1403.0,1541302553487.0,1541302553769.0,1.0,2.0,0.0,4.0,3.0,0.4958389771809387
1404.0,1541302553709.0,1541302554426.0,1.0,7.0,0.0,3.0,7.0,0.5564483335142957
1405.0,1541302553080.0,1541302553452.0,1.0,3.0,0.3827642406600623,5.0,1.0,0.8406691314953099
1406.0,1541302553922.0,1541302554684.0,0.0,0.0,0.0,1.0,13.0,0.8558004149708796
1407.0,1541302554719.0,1541302555173.0,0.0,3.0,0.18672719718791897,1.0,8.0,0.8325626269319539
1408.0,1541302553426.0,1541302552690.0,1.0,4.0,0.3883942414856075,0.0,1.0,1.0
1409.0,1541302553988.0,1541302555297.0,0.0,3.0,0.4653822292397697,3.0,6.0,0.529538262039454
1410.0,1541302553094.0,1541302553691.0,0.0,2.0,0.2893655838749205,2.0,8.0,0.502027119143211
1411.0,1541302553550.0,1541302554033.0,0.0,2.0,0.002991533034867419,7.0,0.0,0.48308340231028446
1412.0,1541302553479.0,1541302553595.0,1.0,0.0,0.6097007419504099,2.0,1.0,0.977672926918666
1413.0,1541302553689.0,1541302553720.0,1.0,4.0,0.13840783814448485,4.0,6.0,0.6137340425423488
1414.0,1541302553525.0,1541302554544.0,1.0,1.0,0.0,0.0,12.0,0.802840715644479
1415.0,1541302553367.0,1541302554700.0,1.0,5.0,0.0,0.0,5.0,0.8704006147613015
1416.0,1541302553463.0,1541302554398.0,1.0,0.0,0.0,1.0,2.0,0.967884674850643
1417.0,1541302553397.0,1541302554775.0,0.0,4.0,0.0,6.0,2.0,0.9845366598588244
1418.0,1541302554505.0,1541302555535.0,1.0,2.0,0.8417204919653494,1.0,0.0,0.5238548263357121
1419.0,1541302553986.0,1541302554146.0,1.0,5.0,0.0,4.0,13.0,0.7320293269637985
1420.0,1541302553454.0,1541302554212.0,0.0,3.0,0.0,1.0,0.0,0.8090259326807003
1421.0,1541302553716.0,1541302554472.0,0.0,0.0,1.0,2.0,1.0,0.5113267984921741
1422.0,1541302554017.0,1541302554618.0,0.0,2.0,0.0,3.0,9.0,0.7776991740040615
1423.0,1541302554022.0,1541302554724.0,1.0,4.0,0.376213294172121,1.0,4.0,0.8872041489865973
1424.0,1541302554036.0,1541302554836.0,1.0,4.0,0.0,2.0,8.0,0.8394541543429928
1425.0,1541302553721.0,1541302554369.0,0.0,2.0,0.0,7.0,10.0,0.8206729669957509
1426.0,1541302553789.0,1541302554940.0,0.0,4.0,0.8197739882969464,7.0,16.0,0.5922738068746527
1427.0,1541302553392.0,1541302553820.0,0.0,2.0,0.0,0.0,1.0,0.5397741507166997
1428.0,1541302553668.0,1541302554400.0,1.0,1.0,0.0,5.0,0.0,0.3721440914508374
1429.0,1541302553430.0,1541302554368.0,0.0,0.0,0.005275110790952414,0.0,1.0,0.7825808129489419
1430.0,1541302553881.0,1541302554044.0,1.0,2.0,0.0,6.0,10.0,0.527422746445426
1431.0,1541302553821.0,1541302554567.0,0.0,0.0,0.3709135987768435,1.0,8.0,0.6783085952300023
1432.0,1541302553894.0,1541302554821.0,0.0,0.0,0.6682158375916125,0.0,5.0,0.41751920947881105
1433.0,1541302554430.0,1541302555432.0,0.0,8.0,0.0,4.0,15.0,1.0
1434.0,1541302553421.0,1541302554242.0,0.0,0.0,0.5221179551594191,3.0,1.0,0.638824951888558
1435.0,1541302553440.0,1541302554673.0,0.0,3.0,0.0,2.0,2.0,0.5034761981707614
1436.0,1541302554025.0,1541302554387.0,0.0,3.0,0.0,4.0,7.0,0.673065347499168
1437.0,1541302553462.0,1541302554313.0,1.0,4.0,0.0,1.0,2.0,0.432067889074326
1438.0,1541302553497.0,1541302554255.0,0.0,5.0,0.35202432643610093,1.0,4.0,0.9152813910038697
1439.0,1541302554292.0,1541302554611.0,0.0,2.0,0.03311209822716023,4.0,12.0,0.362493094842564
1440.0,1541302553935.0,1541302554783.0,1.0,5.0,0.1243760255211798,4.0,4.0,0.6561361955475787
1441.0,1541302553832.0,1541302554188.0,0.0,0.0,0.0,2.0,11.0,0.9931943076350773
1442.0,1541302553174.0,1541302552751.0,0.0,0.0,0.588861595020388,0.0,2.0,1.0
1443.0,1541302554035.0,1541302554049.0,0.0,1.0,0.47776476053196304,3.0,1.0,0.5298492440917867
1444.0,1541302553406.0,1541302553972.0,0.0,4.0,0.0,2.0,5.0,0.7664562560926729
1445.0,1541302553686.0,1541302553964.0,0.0,2.0,0.5159413217236544,0.0,8.0,0.7284423736610217
1446.0,1541302554193.0,1541302554667.0,0.0,4.0,0.0,1.0,2.0,0.5889646131531381
1447.0,1541302554081.0,1541302554258.0,0.0,5.0,0.1137206100315333,0.0,4.0,0.4486473720650778
1448.0,1541302553759.0,1541302554455.0,0.0,4.0,0.18698670647691953,1.0,2.0,0.5018472499745245
1449.0,1541302552886.0,1541302553624.0,0.0,5.0,0.0,4.0,3.0,0.5841603961587065
1450.0,1541302553910.0,1541302554767.0,0.0,4.0,0.022008915298222395,4.0,8.0,0.6864786993761013
1451.0,1541302553336.0,1541302554159.0,0.0,3.0,1.0,6.0,0.0,0.41808777458142715
1452.0,1541302553579.0,1541302553769.0,0.0,1.0,0.10957351473844368,0.0,0.0,0.4762693335038144
1453.0,1541302553563.0,1541302553979.0,1.0,0.0,0.0,2.0,6.0,0.7237077239999726
1454.0,1541302553299.0,1541302553994.0,1.0,2.0,0.3861969885728346,1.0,10.0,0.8615092184279574
1455.0,1541302554062.0,1541302554632.0,0.0,6.0,0.1355494492313732,1.0,6.0,0.783388827632009
1456.0,1541302553311.0,1541302553701.0,0.0,6.0,0.9844740749135598,11.0,1.0,0.9095555597173863
1457.0,1541302553784.0,1541302554297.0,0.0,3.0,0.30597645919047045,2.0,7.0,0.7831336770576469
1458.0,1541302553979.0,1541302554448.0,0.0,0.0,0.1926574582438632,0.0,17.0,0.5817763907954863
1459.0,1541302553726.0,1541302554593.0,0.0,5.0,0.23456658875747466,9.0,2.0,0.7740758024769704
1460.0,1541302553561.0,1541302553854.0,0.0,3.0,0.05714909746535446,4.0,0.0,0.4732463570651926
1461.0,1541302553540.0,1541302553893.0,0.0,5.0,0.5886132552065111,4.0,1.0,0.5458702499066016
1462.0,1541302553588.0,1541302554451.0,0.0,0.0,0.0,8.0,7.0,0.7771304570285908
1463.0,1541302552957.0,1541302553033.0,0.0,0.0,0.0,0.0,1.0,0.8064301856043201
1464.0,1541302553794.0,1541302553842.0,0.0,2.0,0.49863225539323774,5.0,3.0,0.7294117784753263
1465.0,1541302553774.0,1541302554264.0,0.0,2.0,0.0,2.0,12.0,0.879570665955729
1466.0,1541302553560.0,1541302554142.0,1.0,0.0,1.0,0.0,0.0,0.5752833169848697
1467.0,1541302554423.0,1541302554536.0,0.0,3.0,0.0,3.0,3.0,0.8375621555398112
1468.0,1541302554183.0,1541302554667.0,0.0,5.0,0.0,3.0,5.0,1.0
1469.0,1541302553955.0,1541302554033.0,0.0,4.0,0.0,6.0,7.0,0.5155776822677224
1470.0,1541302553482.0,1541302554619.0,1.0,1.0,0.6860217814210322,0.0,7.0,0.872370800996856
1471.0,1541302553670.0,1541302554172.0,0.0,4.0,0.9795443786527052,0.0,9.0,1.0
1472.0,1541302552435.0,1541302553906.0,0.0,1.0,0.0,3.0,9.0,0.5223513371844375
1473.0,1541302554579.0,1541302555410.0,0.0,5.0,0.0,2.0,12.0,0.767342474442436
1474.0,1541302553448.0,1541302553550.0,0.0,1.0,0.0,3.0,8.0,0.556453133753946
1475.0,1541302553947.0,1541302554032.0,0.0,3.0,0.0,5.0,13.0,0.45809130045072444
1476.0,1541302553900.0,1541302554250.0,0.0,8.0,0.0,1.0,6.0,0.7466512238859376
1477.0,1541302553299.0,1541302552870.0,0.0,7.0,0.602046092146253,0.0,1.0,0.9707958682391975
1478.0,1541302553912.0,1541302554637.0,0.0,4.0,0.35581047067936167,5.0,5.0,1.0
1479.0,1541302553884.0,1541302553989.0,0.0,0.0,0.0,2.0,6.0,0.47861145256653836
1480.0,1541302553625.0,1541302553689.0,1.0,1.0,0.0,1.0,5.0,0.7565291476007796
1481.0,1541302553644.0,1541302554318.0,0.0,5.0,0.25306038414683985,5.0,3.0,0.5791826187924553
1482.0,1541302553903.0,1541302554416.0,0.0,5.0,0.4723985636213216,1.0,5.0,0.9448318040126663
1483.0,1541302553078.0,1541302553755.0,1.0,6.0,0.0,5.0,10.0,0.8552721355566056
1484.0,1541302553476.0,1541302553722.0,0.0,1.0,0.1272727990617979,4.0,1.0,0.46905396748304307
1485.0,1541302553559.0,1541302553808.0,0.0,6.0,0.0,2.0,2.0,1.0
1486.0,1541302553798.0,1541302555152.0,0.0,3.0,0.09647509859337763,3.0,12.0,0.7104056139297402
1487.0,1541302553657.0,1541302554037.0,0.0,5.0,0.8635058435149607,0.0,4.0,0.3383200187161909
1488.0,1541302553285.0,1541302553540.0,1.0,1.0,0.0,2.0,2.0,0.9828725451087581
1489.0,1541302553480.0,1541302553868.0,0.0,5.0,0.8048562206267167,5.0,4.0,0.6744326366765665
1490.0,1541302553681.0,1541302554229.0,0.0,2.0,0.0,4.0,0.0,0.5342697997203061
1491.0,1541302553421.0,1541302554525.0,0.0,3.0,0.3976408363274395,3.0,6.0,0.6218642643442498
1492.0,1541302553597.0,1541302553842.0,0.0,3.0,0.0,2.0,11.0,0.7137867065113348
1493.0,1541302554243.0,1541302553882.0,0.0,1.0,0.0,3.0,7.0,0.6758510588364559
1494.0,1541302553507.0,1541302554206.0,0.0,0.0,0.005410767535486,3.0,11.0,0.5216936435599442
1495.0,1541302553637.0,1541302553474.0,1.0,0.0,0.750351073538304,3.0,6.0,0.7842263260200528
1496.0,1541302554511.0,1541302555626.0,1.0,4.0,0.0,1.0,9.0,0.4248939668782575
1497.0,1541302553552.0,1541302553454.0,1.0,2.0,0.013791309806986687,5.0,1.0,0.73513306425621
1498.0,1541302553970.0,1541302554823.0,0.0,5.0,0.017144385109503515,3.0,13.0,0.4224923443784154
1499.0,1541302553536.0,1541302554437.0,0.0,6.0,0.0,0.0,0.0,0.7607680903828247
1500.0,1541302552698.0,1541302552722.0,0.0,4.0,0.15716617292125584,3.0,2.0,0.559488218988994
1501.0,1541302553202.0,1541302553491.0,0.0,0.0,0.22425021692065267,0.0,0.0,0.8214187730244358
1502.0,1541302554540.0,1541302555272.0,0.0,1.0,1.0,2.0,1.0,0.5526080401279816
1503.0,1541302553945.0,1541302554024.0,0.0,6.0,0.0,1.0,4.0,1.0
1504.0,1541302552920.0,1541302553616.0,0.0,0.0,0.3635691133262344,3.0,1.0,0.43007052132242346
1505.0,1541302552989.0,1541302553568.0,1.0,2.0,0.4041496039783695,2.0,9.0,0.595218481708975
1506.0,1541302553339.0,1541302553227.0,0.0,0.0,0.0,0.0,2.0,0.4178291909298196
1507.0,1541302553999.0,1541302553560.0,0.0,3.0,0.0,1.0,7.0,0.9079251841116642
1508.0,1541302553565.0,1541302554508.0,0.0,7.0,0.0,0.0,2.0,0.6793636851890363
1509.0,1541302553950.0,1541302554623.0,0.0,3.0,0.1244304436635137,0.0,2.0,0.7874643264805501
1510.0,1541302553851.0,1541302553788.0,0.0,5.0,0.0014135187410531658,4.0,4.0,0.7178981804115613
1511.0,1541302553764.0,1541302554000.0,0.0,0.0,0.43749224360513583,5.0,15.0,0.7487989613817079
1512.0,1541302553916.0,1541302554748.0,0.0,2.0,0.3844832930253761,7.0,7.0,0.7662774787039551
1513.0,1541302553024.0,1541302552883.0,0.0,6.0,0.061174743335702185,2.0,1.0,0.7651468347651472
1514.0,1541302553982.0,1541302554289.0,0.0,10.0,1.0,1.0,0.0,0.7242805172225848
1515.0,1541302553388.0,1541302553905.0,0.0,3.0,0.0,12.0,2.0,0.5609239859092581
1516.0,1541302553845.0,1541302554336.0,1.0,1.0,1.0,0.0,4.0,0.689316869040357
1517.0,1541302553583.0,1541302554313.0,0.0,2.0,0.5997198375691647,4.0,1.0,0.6903746888524412
1518.0,1541302553859.0,1541302553683.0,0.0,0.0,0.6596893976826897,0.0,6.0,0.6239171549179396
1519.0,1541302552937.0,1541302553314.0,1.0,2.0,0.5676286803282756,4.0,2.0,0.4826478281758475
1520.0,1541302553726.0,1541302553845.0,1.0,8.0,0.05022581830740271,3.0,6.0,0.9343827374442265
1521.0,1541302554121.0,1541302554669.0,0.0,4.0,0.092864728957806,0.0,0.0,0.328506744710053
1522.0,1541302553494.0,1541302553501.0,0.0,4.0,0.5437903292151193,3.0,3.0,0.42716090470114415
1523.0,1541302552897.0,1541302553507.0,0.0,0.0,1.0,4.0,8.0,0.4990216556896222
1524.0,1541302553670.0,1541302553881.0,0.0,0.0,0.0,0.0,12.0,0.8829277736929241
1525.0,1541302553461.0,1541302554646.0,1.0,3.0,0.0,5.0,8.0,0.47019050168020715
1526.0,1541302554069.0,1541302555341.0,0.0,3.0,0.6962215133006909,3.0,2.0,0.5820270443283175
1527.0,1541302554031.0,1541302554747.0,0.0,3.0,0.0,3.0,4.0,0.3271248498499991
1528.0,1541302553802.0,1541302555087.0,0.0,4.0,0.40380940485154015,5.0,10.0,0.44263247516228993
1529.0,1541302553473.0,1541302554251.0,1.0,3.0,0.0,1.0,6.0,0.5817561146970288
1530.0,1541302553950.0,1541302553849.0,0.0,3.0,0.5861653908128608,1.0,7.0,0.8352196734817029
1531.0,1541302553937.0,1541302554164.0,0.0,7.0,0.0,0.0,3.0,0.8902997750398678
1532.0,1541302553128.0,1541302553413.0,0.0,1.0,0.0,0.0,13.0,0.8205705260255832
