task_id,start_time,end_time,music,num_interruptions,workspace_volume,num_meetings,num_breaks,progress
266.0,1541290912370.0,1541290913305.0,1.0,7.0,1.0,4.0,7.0,0.12433492573783035
267.0,1541290911784.0,1541290912599.0,1.0,5.0,1.0,8.0,2.0,0.09818414373648399
268.0,1541290912236.0,1541290912687.0,1.0,9.0,0.5955132625746556,5.0,0.0,0.49683644214031353
269.0,1541290912917.0,1541290913109.0,1.0,6.0,0.11602825606820433,7.0,2.0,0.04829377766859427
270.0,1541290911901.0,1541290912955.0,0.0,8.0,0.25126385328328077,5.0,2.0,0.24276709910635724
271.0,1541290911730.0,1541290911890.0,1.0,5.0,0.97148577956196,11.0,2.0,0.1041182477013148
272.0,1541290912078.0,1541290912780.0,0.0,4.0,0.6501140421385347,4.0,1.0,0.04683011326858816
273.0,1541290912138.0,1541290912642.0,1.0,0.0,0.0433219823488048,9.0,5.0,0.24708541330746592
274.0,1541290911648.0,1541290912538.0,1.0,6.0,1.0,2.0,6.0,0.16220991804407367
275.0,1541290911788.0,1541290912973.0,1.0,10.0,0.0034073515884113226,9.0,2.0,0.055374284255498174
276.0,1541290912523.0,1541290913452.0,0.0,6.0,0.6834862311927967,5.0,2.0,0.3449030024869562
277.0,1541290912288.0,1541290912226.0,1.0,14.0,0.9002542538676164,10.0,3.0,0.34560911921839066
278.0,1541290911537.0,1541290911954.0,1.0,6.0,0.7525999641149446,8.0,0.0,0.7440949473605223
279.0,1541290912181.0,1541290911723.0,1.0,14.0,0.461233977792369,7.0,4.0,0.10737678963348282
280.0,1541290911653.0,1541290911800.0,1.0,3.0,0.947680322996346,4.0,0.0,0.022606179132273446
281.0,1541290912698.0,1541290913086.0,1.0,6.0,0.14908698720944302,5.0,1.0,0.1674374349559835
282.0,1541290912756.0,1541290913821.0,1.0,7.0,1.0,8.0,0.0,0.0726269009109538
283.0,1541290912642.0,1541290913510.0,0.0,8.0,1.0,6.0,3.0,0.3631874131837471
284.0,1541290912481.0,1541290912202.0,1.0,6.0,1.0,4.0,2.0,0.06938271991451825
285.0,1541290912134.0,1541290913164.0,1.0,8.0,0.7096409041977431,10.0,3.0,0.13421797522038498
286.0,1541290912117.0,1541290912405.0,0.0,10.0,0.6720578136140478,8.0,0.0,0.38432406206263575
287.0,1541290911968.0,1541290912221.0,1.0,10.0,0.8168380729229867,6.0,1.0,0.1952193527211991
288.0,1541290912410.0,1541290912413.0,1.0,2.0,0.6510012133472476,10.0,0.0,0.3582745653505486
289.0,1541290912300.0,1541290912726.0,0.0,2.0,1.0,7.0,3.0,0.31493939554845674
290.0,1541290912564.0,1541290913190.0,1.0,8.0,0.4087500975595975,9.0,3.0,0.42746882229191885
291.0,1541290912788.0,1541290912535.0,1.0,7.0,0.517929003900166,7.0,3.0,0.5132026236983921
292.0,1541290912393.0,1541290912765.0,0.0,6.0,1.0,8.0,10.0,0.3714366797598475
293.0,1541290912160.0,1541290912742.0,1.0,2.0,0.4987824042600097,3.0,3.0,0.5488671778870333
294.0,1541290911945.0,1541290912096.0,1.0,3.0,0.9080192228106965,8.0,2.0,0.15139741891960917
295.0,1541290911943.0,1541290912873.0,1.0,6.0,0.0,4.0,5.0,0.3551380438067188
296.0,1541290911971.0,1541290911809.0,1.0,6.0,0.7933005854391448,8.0,0.0,0.2580688278635365
297.0,1541290911826.0,1541290912657.0,1.0,3.0,0.6350583026706385,10.0,6.0,0.39947878331463926
298.0,1541290911652.0,1541290912270.0,1.0,8.0,0.9473728767871546,4.0,8.0,0.5230858864555878
299.0,1541290911897.0,1541290912461.0,0.0,2.0,1.0,4.0,6.0,0.2059778423819595
300.0,1541290912095.0,1541290912644.0,1.0,7.0,1.0,3.0,3.0,0.11825335401267902
301.0,1541290911287.0,1541290910924.0,1.0,8.0,1.0,11.0,1.0,0.07833433737868703
302.0,1541290911987.0,1541290912931.0,1.0,7.0,0.7417243617178069,8.0,4.0,0.02012760225347668
303.0,1541290911833.0,1541290911988.0,1.0,10.0,0.12737088167627797,6.0,8.0,0.06376494672574148
304.0,1541290912517.0,1541290912231.0,0.0,7.0,0.9861104956754618,3.0,2.0,0.1207956063496265
305.0,1541290912020.0,1541290913050.0,1.0,4.0,0.4252394650668639,7.0,1.0,0.07783009440562083
306.0,1541290911940.0,1541290912143.0,1.0,9.0,1.0,6.0,2.0,0.030306195118870144
307.0,1541290912388.0,1541290912563.0,1.0,10.0,0.3222892583108759,0.0,3.0,0.3082690578392358
308.0,1541290912040.0,1541290912836.0,1.0,6.0,1.0,8.0,6.0,0.4435182998800973
309.0,1541290911947.0,1541290912247.0,0.0,4.0,0.0,6.0,5.0,0.043164848518026794
310.0,1541290911628.0,1541290911837.0,1.0,9.0,0.0,5.0,2.0,0.32263756229294205
311.0,1541290912143.0,1541290912820.0,1.0,7.0,0.0,6.0,11.0,0.003803678964594437
312.0,1541290912738.0,1541290912683.0,0.0,6.0,1.0,10.0,5.0,0.037916224334266946
313.0,1541290911977.0,1541290913091.0,0.0,5.0,0.6742181375764462,10.0,7.0,0.35043669982134346
314.0,1541290911842.0,1541290911464.0,0.0,5.0,1.0,7.0,5.0,0.3781719116582535
315.0,1541290912284.0,1541290912398.0,0.0,3.0,0.37311071006378743,9.0,1.0,0.21502597424520584
316.0,1541290912293.0,1541290912894.0,0.0,3.0,0.40336772734947984,8.0,7.0,0.20330578608310437
317.0,1541290912027.0,1541290912607.0,1.0,4.0,0.0,8.0,3.0,0.07097555010093226
318.0,1541290911894.0,1541290912657.0,1.0,10.0,0.0,8.0,7.0,0.054912799957996306
319.0,1541290911784.0,1541290912549.0,1.0,8.0,0.23762209181204763,6.0,2.0,0.335331972704878
320.0,1541290912236.0,1541290912224.0,1.0,9.0,0.7858099439740787,8.0,2.0,0.10058852726030369
321.0,1541290912495.0,1541290913115.0,1.0,4.0,1.0,12.0,6.0,0.03137596908947621
322.0,1541290912002.0,1541290912854.0,1.0,8.0,0.45343328736095184,8.0,4.0,0.16224632591363755
323.0,1541290911494.0,1541290912157.0,0.0,6.0,0.9503277695483094,5.0,2.0,0.5563440414453855
324.0,1541290912042.0,1541290912661.0,0.0,4.0,0.9409366726219857,4.0,4.0,0.23565884003206772
325.0,1541290912490.0,1541290913101.0,1.0,6.0,1.0,8.0,1.0,0.011711351344925014
326.0,1541290911620.0,1541290912107.0,0.0,6.0,0.3986156932781548,7.0,3.0,0.1659924135601143
327.0,1541290912033.0,1541290912058.0,1.0,6.0,0.9060793604832345,9.0,3.0,0.09214239783532768
328.0,1541290912224.0,1541290912274.0,1.0,7.0,0.7746915283288152,12.0,11.0,0.3739617362203838
329.0,1541290911968.0,1541290912692.0,0.0,7.0,1.0,3.0,3.0,0.3693762364442447
330.0,1541290912627.0,1541290912797.0,0.0,13.0,0.5501561602852917,9.0,3.0,0.2527776579810398
331.0,1541290912194.0,1541290912285.0,1.0,6.0,0.7414277312476362,5.0,7.0,0.21923046787826853
332.0,1541290912094.0,1541290912623.0,1.0,6.0,1.0,4.0,0.0,0.08003166836612192
333.0,1541290912196.0,1541290912987.0,1.0,1.0,0.2239381277504942,5.0,6.0,0.41580025124393893
334.0,1541290911714.0,1541290912264.0,1.0,6.0,0.7609715642205137,6.0,8.0,0.36491016001290877
335.0,1541290912239.0,1541290913104.0,1.0,9.0,1.0,6.0,3.0,0.46157209758567025
336.0,1541290912422.0,1541290913696.0,1.0,8.0,1.0,2.0,4.0,0.31398960148748506
337.0,1541290912102.0,1541290912541.0,1.0,7.0,0.4774055060557424,2.0,4.0,0.28267489313369887
338.0,1541290912163.0,1541290912608.0,1.0,4.0,1.0,4.0,7.0,0.02930820752392585
339.0,1541290912087.0,1541290912853.0,0.0,8.0,0.05926672159767732,11.0,4.0,0.35264103327797086
340.0,1541290911784.0,1541290912681.0,0.0,5.0,0.0,6.0,8.0,0.07113897799690391
341.0,1541290912083.0,1541290912903.0,0.0,3.0,0.541543672982426,6.0,3.0,0.22554703456815076
342.0,1541290911569.0,1541290911743.0,1.0,9.0,0.7334819485994353,5.0,0.0,0.12857625397334327
343.0,1541290911355.0,1541290912075.0,1.0,8.0,0.7087075099654135,3.0,0.0,0.5417457276566523
344.0,1541290911765.0,1541290912384.0,1.0,13.0,0.4099320524091774,2.0,7.0,0.41635094018934515
345.0,1541290911712.0,1541290912094.0,0.0,4.0,0.658156932349888,9.0,3.0,0.33293217928184426
346.0,1541290911977.0,1541290912653.0,1.0,10.0,0.0,3.0,3.0,0.2678307591635264
347.0,1541290911607.0,1541290912179.0,1.0,10.0,1.0,8.0,1.0,0.2604314870319572
348.0,1541290912079.0,1541290913010.0,0.0,7.0,0.34051531365371374,8.0,3.0,0.22086805450761784
349.0,1541290911450.0,1541290912089.0,0.0,11.0,0.28948317325568396,13.0,6.0,0.14148631709474518
350.0,1541290912729.0,1541290913331.0,0.0,5.0,1.0,10.0,3.0,0.0065808517837696034
351.0,1541290912007.0,1541290912552.0,0.0,7.0,0.5176196733099718,4.0,6.0,0.4313395677796148
352.0,1541290911641.0,1541290912417.0,1.0,7.0,0.4942388724463608,8.0,0.0,0.1961970633144879
353.0,1541290912303.0,1541290912712.0,0.0,12.0,1.0,5.0,3.0,0.3169137268177034
354.0,1541290912404.0,1541290913078.0,0.0,3.0,0.0,10.0,0.0,0.48965157602289616
355.0,1541290911676.0,1541290912170.0,1.0,3.0,0.35631661259414477,8.0,1.0,0.21319940653467248
356.0,1541290911168.0,1541290912080.0,1.0,2.0,0.32718676781213374,0.0,2.0,0.3899523777413264
357.0,1541290912159.0,1541290912459.0,1.0,2.0,0.806786659241199,6.0,7.0,0.2510850901759727
358.0,1541290911674.0,1541290911496.0,1.0,5.0,0.532870641407972,5.0,1.0,0.3878050231426654
359.0,1541290912243.0,1541290913301.0,0.0,8.0,1.0,9.0,13.0,0.47677586548074435
360.0,1541290912276.0,1541290913148.0,1.0,5.0,0.0,9.0,1.0,0.07184685797566809
361.0,1541290912657.0,1541290912489.0,1.0,0.0,0.8726701577867464,9.0,2.0,0.4253973337363896
362.0,1541290911768.0,1541290912676.0,1.0,4.0,0.2072623094257836,8.0,5.0,0.03849359309714542
363.0,1541290912187.0,1541290913458.0,1.0,7.0,0.46127452237806604,6.0,6.0,0.05616221873827265
364.0,1541290911998.0,1541290912299.0,0.0,5.0,0.9315821556241188,2.0,0.0,0.43185332845557967
365.0,1541290911271.0,1541290911843.0,1.0,6.0,0.3730632899509383,6.0,6.0,0.2379543131997365
366.0,1541290912156.0,1541290912298.0,0.0,10.0,1.0,3.0,3.0,0.5467423762631716
367.0,1541290912057.0,1541290912827.0,1.0,9.0,1.0,3.0,3.0,0.06452929592239093
368.0,1541290911405.0,1541290911577.0,0.0,5.0,1.0,2.0,1.0,0.23244909546783538
369.0,1541290911841.0,1541290912232.0,1.0,9.0,0.8378761697749265,0.0,5.0,0.21337650188318993
370.0,1541290912388.0,1541290912771.0,1.0,10.0,0.8667504962784996,8.0,6.0,0.03765787948504046
371.0,1541290911811.0,1541290912551.0,1.0,11.0,1.0,7.0,3.0,0.35878252533327337
372.0,1541290912617.0,1541290913567.0,0.0,7.0,1.0,4.0,6.0,0.3527204284062522
373.0,1541290912334.0,1541290913236.0,1.0,13.0,1.0,13.0,1.0,0.41916139840061084
374.0,1541290912282.0,1541290912580.0,1.0,4.0,0.2077875324956706,6.0,1.0,0.003159970973350884
375.0,1541290912244.0,1541290912147.0,1.0,7.0,1.0,2.0,2.0,0.19927608438390088
376.0,1541290912192.0,1541290912627.0,1.0,5.0,0.974138401924491,10.0,1.0,0.2304699790964776
377.0,1541290912422.0,1541290912705.0,1.0,8.0,0.8528578111406548,6.0,4.0,0.05226157630890074
378.0,1541290913066.0,1541290913434.0,1.0,5.0,1.0,8.0,5.0,0.3229690835559797
379.0,1541290912600.0,1541290912476.0,1.0,3.0,0.6932201314188416,5.0,4.0,0.13994772365099686
380.0,1541290912595.0,1541290913285.0,1.0,6.0,0.0,1.0,5.0,0.2547590543108458
381.0,1541290911853.0,1541290911331.0,0.0,10.0,1.0,8.0,9.0,0.3870452624307087
382.0,1541290911803.0,1541290912976.0,1.0,10.0,0.6282555983126663,7.0,8.0,0.41810463175933815
383.0,1541290911851.0,1541290912725.0,0.0,7.0,0.813509870457655,6.0,5.0,0.20114608808012818
384.0,1541290912067.0,1541290913177.0,1.0,9.0,0.23957910931470233,5.0,0.0,0.018556966820733434
385.0,1541290912444.0,1541290913264.0,1.0,7.0,0.0,6.0,4.0,0.02832846896034119
386.0,1541290912635.0,1541290913492.0,1.0,11.0,0.5365853098744665,8.0,13.0,0.25011757951183383
387.0,1541290912110.0,1541290912613.0,0.0,2.0,0.4416545609789643,7.0,3.0,0.12083835901876033
388.0,1541290911524.0,1541290912675.0,1.0,11.0,1.0,5.0,3.0,0.09256227849274085
389.0,1541290911639.0,1541290911850.0,1.0,10.0,0.6562878381759566,11.0,9.0,0.5861812061952048
390.0,1541290912144.0,1541290912732.0,0.0,8.0,0.09410723393696085,17.0,4.0,0.23177294049679625
391.0,1541290912144.0,1541290912632.0,0.0,6.0,1.0,5.0,2.0,0.143157701004589
392.0,1541290911564.0,1541290911912.0,0.0,7.0,1.0,5.0,7.0,0.2168958555027703
393.0,1541290912144.0,1541290912300.0,1.0,12.0,0.46615926292814186,9.0,3.0,0.2569451947480303
394.0,1541290911753.0,1541290911944.0,1.0,4.0,0.6090094361937352,5.0,5.0,0.19534642958356452
395.0,1541290912285.0,1541290913353.0,0.0,3.0,0.6325121720287028,2.0,3.0,0.10341718207643054
396.0,1541290911424.0,1541290912583.0,1.0,9.0,0.0,4.0,1.0,0.31533694369710197
397.0,1541290911635.0,1541290912441.0,0.0,5.0,0.9918846587579027,5.0,2.0,0.0180185501337658
398.0,1541290912022.0,1541290912472.0,1.0,7.0,0.4618443125090542,9.0,7.0,0.2644902692680936
399.0,1541290911979.0,1541290912939.0,1.0,8.0,0.732251449601867,6.0,0.0,0.1896678538554188
400.0,1541290911259.0,1541290912174.0,1.0,6.0,0.4239177531431535,6.0,7.0,0.3248765837748763
401.0,1541290913077.0,1541290913720.0,1.0,5.0,0.9512759278161906,9.0,0.0,0.21870310695136388
402.0,1541290911101.0,1541290912165.0,1.0,6.0,0.2645021159700981,10.0,1.0,0.2835611707934558
403.0,1541290912127.0,1541290912987.0,1.0,6.0,1.0,10.0,0.0,0.09110094327083862
404.0,1541290912396.0,1541290912682.0,0.0,11.0,0.4566024532557037,10.0,3.0,0.2175944962852199
405.0,1541290911877.0,1541290912864.0,0.0,2.0,0.79942277573143,2.0,7.0,0.15442651495404797
406.0,1541290912327.0,1541290912645.0,1.0,10.0,1.0,7.0,3.0,0.15221426256755555
407.0,1541290912364.0,1541290913411.0,1.0,12.0,0.744662122375243,2.0,1.0,0.24209088516528696
408.0,1541290912522.0,1541290912561.0,1.0,2.0,1.0,2.0,2.0,0.45649588372474453
409.0,1541290911862.0,1541290913035.0,1.0,9.0,0.11450261225289315,9.0,2.0,0.45798896438325754
410.0,1541290912022.0,1541290912245.0,0.0,10.0,0.409043813444995,5.0,13.0,0.13769625857836626
411.0,1541290911768.0,1541290911579.0,0.0,3.0,0.5237003754905537,8.0,3.0,0.12642959919284535
412.0,1541290912221.0,1541290912583.0,1.0,4.0,0.0,0.0,5.0,0.2574763118432303
413.0,1541290911519.0,1541290912429.0,0.0,7.0,0.3263357109128983,6.0,3.0,0.5235670066113293
414.0,1541290911920.0,1541290912838.0,0.0,6.0,1.0,6.0,0.0,0.12610978143725649
415.0,1541290911934.0,1541290912490.0,1.0,7.0,0.7564557264504475,7.0,2.0,0.12307531444560789
416.0,1541290911623.0,1541290911360.0,0.0,11.0,0.6127589314996261,8.0,8.0,0.34442329498774477
417.0,1541290912002.0,1541290912860.0,0.0,9.0,0.5352241986946117,9.0,2.0,0.3164475866387679
418.0,1541290911909.0,1541290912550.0,1.0,5.0,0.9754596389765404,6.0,6.0,0.29845792509434976
419.0,1541290911739.0,1541290912274.0,1.0,8.0,1.0,3.0,1.0,0.07597443144344745
420.0,1541290911117.0,1541290911785.0,1.0,4.0,1.0,2.0,1.0,0.3765584545396534
421.0,1541290911779.0,1541290912217.0,1.0,9.0,0.6658074118902566,9.0,1.0,0.22375547407880714
422.0,1541290913291.0,1541290913575.0,1.0,4.0,0.3949895364626428,11.0,2.0,0.6251640367407441
423.0,1541290912336.0,1541290913832.0,1.0,8.0,0.2417120300283841,8.0,0.0,0.026192933097358984
424.0,1541290912066.0,1541290913082.0,1.0,4.0,0.339904210664727,4.0,0.0,0.3139272699042213
425.0,1541290912344.0,1541290913110.0,1.0,6.0,1.0,9.0,1.0,0.18021464663744488
426.0,1541290912413.0,1541290912747.0,1.0,4.0,0.5049859208150025,5.0,2.0,0.18144287362684983
427.0,1541290911954.0,1541290912387.0,0.0,8.0,1.0,3.0,9.0,0.5312221207243357
428.0,1541290912113.0,1541290912545.0,1.0,1.0,0.7526355263430811,9.0,0.0,0.25476225560786747
429.0,1541290913047.0,1541290912819.0,1.0,5.0,1.0,5.0,1.0,0.4988847342155056
430.0,1541290911707.0,1541290912418.0,1.0,4.0,0.958023780977333,7.0,2.0,0.1800046969569187
431.0,1541290912309.0,1541290912398.0,1.0,3.0,0.4077502627614465,2.0,1.0,0.5000160380557758
432.0,1541290911971.0,1541290912154.0,0.0,10.0,0.9412121688955867,10.0,4.0,0.28143199435717015
433.0,1541290912166.0,1541290913168.0,1.0,10.0,0.6924913840649246,2.0,0.0,0.052459904649991146
434.0,1541290912077.0,1541290912973.0,0.0,4.0,0.16657482135856538,6.0,6.0,0.0035285559158368673
435.0,1541290912230.0,1541290913210.0,1.0,9.0,0.01313931044870087,12.0,6.0,0.16700438697501968
436.0,1541290912609.0,1541290912869.0,1.0,4.0,0.6539549363078497,6.0,2.0,0.1295012619584477
437.0,1541290911486.0,1541290911853.0,1.0,3.0,0.9266384716446379,2.0,2.0,0.6207806863594201
438.0,1541290912294.0,1541290913236.0,1.0,5.0,0.5076799716230748,6.0,1.0,0.12260789186783635
439.0,1541290911350.0,1541290912148.0,1.0,1.0,0.27158742519885043,4.0,0.0,0.27999229139992066
440.0,1541290912042.0,1541290912222.0,1.0,8.0,1.0,2.0,4.0,0.3962170657405704
441.0,1541290912124.0,1541290912410.0,1.0,5.0,0.42127452558003714,4.0,3.0,0.23743929446064818
442.0,1541290912011.0,1541290912489.0,1.0,7.0,1.0,5.0,0.0,0.14443667081805053
443.0,1541290911756.0,1541290912259.0,1.0,8.0,0.6962886555381861,2.0,5.0,0.6727348264188278
444.0,1541290912097.0,1541290912279.0,1.0,7.0,0.4820575936261648,6.0,8.0,0.42669501521387754
445.0,1541290912307.0,1541290912650.0,1.0,6.0,0.8741774550743645,9.0,3.0,0.1618984494699962
446.0,1541290911833.0,1541290912304.0,0.0,7.0,0.900600329891905,5.0,2.0,0.32140785413064843
447.0,1541290911780.0,1541290912255.0,1.0,4.0,0.18817293084145736,6.0,0.0,0.14628298314096216
448.0,1541290912183.0,1541290912052.0,1.0,8.0,0.6471234726116895,5.0,2.0,0.2984675865452968
449.0,1541290911627.0,1541290912108.0,0.0,3.0,0.07679769018671267,5.0,1.0,0.04644400766652293
450.0,1541290911628.0,1541290911855.0,0.0,2.0,0.703964349408456,7.0,5.0,0.4762566404393741
451.0,1541290912320.0,1541290912353.0,1.0,3.0,0.0,5.0,0.0,0.15466526927536473
452.0,1541290911477.0,1541290912060.0,0.0,4.0,0.34343504550512044,7.0,6.0,0.4292439515523959
453.0,1541290912245.0,1541290912612.0,0.0,9.0,1.0,4.0,4.0,0.3712127901012689
454.0,1541290912088.0,1541290912553.0,1.0,6.0,1.0,7.0,1.0,0.11530650375229534
455.0,1541290912203.0,1541290912973.0,0.0,7.0,1.0,0.0,1.0,0.4894533664513053
456.0,1541290912227.0,1541290913331.0,0.0,3.0,0.1808284145000928,9.0,3.0,0.30722039201313184
457.0,1541290912860.0,1541290912977.0,1.0,3.0,0.5267541070802565,6.0,7.0,0.3878159462310643
458.0,1541290912196.0,1541290912255.0,1.0,1.0,0.9622863851480659,12.0,1.0,0.2439252494019836
459.0,1541290911821.0,1541290912313.0,1.0,10.0,0.5566717961846114,7.0,3.0,0.28754145953013976
460.0,1541290911705.0,1541290912015.0,0.0,11.0,0.977759567572174,7.0,9.0,0.22253345153611626
461.0,1541290911703.0,1541290912475.0,1.0,7.0,1.0,6.0,1.0,0.026429050377540897
462.0,1541290912084.0,1541290912552.0,1.0,5.0,1.0,5.0,1.0,0.4376031041705628
463.0,1541290911463.0,1541290911701.0,0.0,4.0,1.0,1.0,1.0,0.1657030864417377
464.0,1541290912237.0,1541290912136.0,1.0,5.0,1.0,6.0,0.0,0.08919007388052798
465.0,1541290911638.0,1541290912311.0,1.0,9.0,1.0,6.0,0.0,0.003439129540377367
466.0,1541290912008.0,1541290913049.0,1.0,1.0,1.0,7.0,4.0,0.20856312066889943
467.0,1541290911551.0,1541290912586.0,1.0,3.0,0.8170805087007244,3.0,5.0,0.10264223385970336
468.0,1541290911722.0,1541290912652.0,0.0,5.0,0.6650229788978317,5.0,1.0,0.10172430596421286
469.0,1541290912457.0,1541290913332.0,0.0,4.0,0.47647205555862293,8.0,7.0,0.2140288438638803
470.0,1541290912502.0,1541290913066.0,0.0,8.0,0.8289977152062609,5.0,5.0,0.7204557629774555
471.0,1541290911591.0,1541290912435.0,1.0,2.0,1.0,6.0,7.0,0.13806220570880437
472.0,1541290911760.0,1541290912268.0,1.0,5.0,1.0,10.0,3.0,0.33435360408794734
473.0,1541290911900.0,1541290912634.0,0.0,5.0,0.8005158531330498,10.0,1.0,0.14047244774219575
474.0,1541290912242.0,1541290912906.0,1.0,5.0,0.8769041587675791,2.0,3.0,0.2607969241596633
475.0,1541290912106.0,1541290912118.0,0.0,3.0,0.7287468145225653,4.0,7.0,0.40710218399153875
476.0,1541290911579.0,1541290911462.0,1.0,9.0,1.0,6.0,3.0,0.2214906014695878
477.0,1541290912142.0,1541290912929.0,1.0,9.0,0.6290880717167175,9.0,5.0,0.17681319893707517
478.0,1541290912496.0,1541290912974.0,1.0,3.0,0.8155113137281639,10.0,0.0,0.33130829730918565
479.0,1541290911696.0,1541290911687.0,1.0,5.0,0.37331695572405627,8.0,1.0,0.3734700584592086
480.0,1541290911622.0,1541290912222.0,1.0,7.0,0.8557910268094301,6.0,6.0,0.05816287648963456
481.0,1541290911332.0,1541290911553.0,0.0,3.0,0.0,6.0,1.0,0.0009875720780676278
482.0,1541290911825.0,1541290912705.0,1.0,9.0,1.0,7.0,0.0,0.4762822939071079
483.0,1541290912244.0,1541290912875.0,1.0,6.0,1.0,4.0,6.0,0.2128756559610703
484.0,1541290911653.0,1541290911282.0,0.0,6.0,1.0,4.0,5.0,0.15337676270037381
485.0,1541290912314.0,1541290912946.0,0.0,11.0,0.11974745070011306,4.0,5.0,0.12279769147677849
486.0,1541290912099.0,1541290912262.0,1.0,6.0,0.1705611909082968,2.0,0.0,0.42511083923135834
487.0,1541290912523.0,1541290912380.0,1.0,8.0,0.7565968365430711,9.0,2.0,0.275830483577774
488.0,1541290911573.0,1541290912332.0,1.0,8.0,0.994548423234241,7.0,8.0,0.20731588431459597
489.0,1541290912113.0,1541290912657.0,0.0,6.0,1.0,4.0,12.0,0.4318226255819239
490.0,1541290911823.0,1541290912346.0,1.0,4.0,0.833406783569597,11.0,3.0,0.09809672837759063
491.0,1541290912884.0,1541290913116.0,0.0,6.0,0.6435142069220684,10.0,1.0,0.3386414410367661
492.0,1541290912211.0,1541290912739.0,0.0,5.0,1.0,9.0,4.0,0.036172364684202096
493.0,1541290911349.0,1541290911326.0,1.0,4.0,1.0,7.0,1.0,0.15700545138142197
494.0,1541290912003.0,1541290912739.0,0.0,6.0,0.0,5.0,3.0,0.1041367922261574
495.0,1541290911880.0,1541290912338.0,0.0,3.0,0.8467963850603485,3.0,0.0,0.49842226441596915
496.0,1541290911923.0,1541290912738.0,1.0,7.0,0.23766027669461404,10.0,4.0,0.2558964426061991
497.0,1541290911883.0,1541290911752.0,0.0,5.0,0.9688943831413926,0.0,0.0,0.6381694768252981
498.0,1541290912123.0,1541290912237.0,0.0,2.0,0.738366948365667,5.0,8.0,0.38912374754217266
499.0,1541290912314.0,1541290911828.0,0.0,9.0,1.0,5.0,1.0,0.256232046080553
500.0,1541290911990.0,1541290911647.0,1.0,2.0,0.15992840104051465,7.0,7.0,0.27954037532861553
501.0,1541290911880.0,1541290912133.0,0.0,3.0,1.0,1.0,5.0,0.08674024739526819
502.0,1541290912084.0,1541290912212.0,1.0,10.0,0.05749922259186724,8.0,1.0,0.050235373997472854
503.0,1541290911751.0,1541290911330.0,1.0,9.0,0.6069682497748065,9.0,2.0,0.16267868435378585
504.0,1541290911513.0,1541290911390.0,1.0,8.0,0.0,5.0,7.0,0.20959777757898249
505.0,1541290911944.0,1541290912419.0,1.0,15.0,0.36243350510031513,6.0,14.0,0.06259479295999837
506.0,1541290912152.0,1541290911819.0,1.0,5.0,0.7767058087262431,11.0,1.0,0.012639526482057378
507.0,1541290911593.0,1541290912439.0,1.0,8.0,0.6159243170203291,5.0,1.0,0.02565865514481369
508.0,1541290912154.0,1541290913232.0,0.0,6.0,0.0,4.0,3.0,0.11114594422722779
509.0,1541290912186.0,1541290913172.0,1.0,7.0,1.0,1.0,6.0,0.17962012122955545
510.0,1541290911834.0,1541290911695.0,1.0,8.0,0.7543852231691583,7.0,10.0,0.40840902787612077
511.0,1541290911109.0,1541290911157.0,0.0,5.0,1.0,5.0,6.0,0.009552614703650375
512.0,1541290911697.0,1541290912088.0,0.0,3.0,1.0,1.0,11.0,0.14758988910375048
513.0,1541290911725.0,1541290912238.0,1.0,7.0,1.0,9.0,2.0,0.1629556863918138
514.0,1541290912261.0,1541290913056.0,0.0,8.0,0.3799322314691137,7.0,2.0,0.00827124380881647
515.0,1541290910944.0,1541290911057.0,1.0,8.0,0.5021865597109849,12.0,5.0,0.42619249772037265
516.0,1541290912353.0,1541290912755.0,0.0,9.0,0.886431286179783,8.0,8.0,0.13904495379766932
517.0,1541290912177.0,1541290912805.0,1.0,2.0,0.7026029787670187,7.0,9.0,0.2184573711538287
518.0,1541290912406.0,1541290913336.0,1.0,5.0,1.0,7.0,7.0,0.3337264063252501
519.0,1541290911528.0,1541290912122.0,1.0,3.0,1.0,9.0,5.0,0.17885736924204665
520.0,1541290912059.0,1541290913266.0,1.0,9.0,1.0,2.0,2.0,0.2230690231729024
521.0,1541290911582.0,1541290911560.0,0.0,3.0,0.8797614490092291,8.0,5.0,0.4099695863310098
522.0,1541290911751.0,1541290911727.0,0.0,8.0,1.0,5.0,4.0,0.4662320151340784
523.0,1541290911243.0,1541290911422.0,1.0,8.0,0.7366371802688989,8.0,6.0,0.4414249399921853
524.0,1541290911991.0,1541290912347.0,1.0,10.0,1.0,4.0,0.0,0.0319906788491951
525.0,1541290912342.0,1541290912216.0,1.0,3.0,1.0,6.0,3.0,0.043509042101369355
526.0,1541290911565.0,1541290911694.0,1.0,9.0,0.8945606579807179,7.0,0.0,0.0478808049511997
527.0,1541290911849.0,1541290912662.0,1.0,8.0,1.0,9.0,2.0,0.16890486294669554
528.0,1541290911983.0,1541290913080.0,1.0,4.0,1.0,6.0,1.0,0.10539915312480352
529.0,1541290912494.0,1541290913651.0,1.0,1.0,0.36144826797572227,10.0,7.0,0.34584418952005147
530.0,1541290912017.0,1541290912748.0,1.0,3.0,0.09781192649263204,6.0,0.0,0.2356157215940532
531.0,1541290912468.0,1541290913708.0,1.0,6.0,0.9819597066133956,6.0,6.0,0.4286454514424056
532.0,1541290912135.0,1541290912991.0,1.0,8.0,0.039957244652276125,8.0,0.0,0.006672216042452467
533.0,1541290912483.0,1541290912753.0,1.0,5.0,1.0,2.0,3.0,0.04994135680683401
